,name,street_address,city,state,latitude,longitude,store_id
4349,Jasper Supercenter,1100 Old Philadelphia Rd,Jasper,GA,34.476216,-84.460079,127ebf96-58ff-49d6-bcae-7841c3da04dc
4350,Paragould Neighborhood Market,2600 Linwood Dr,Paragould,AR,36.030222,-90.52319,66c78bab-16a8-4cf9-9798-b61d3d35a1e9
4351,King George Supercenter,16375 Merchant Ln,King George,VA,38.351997,-77.057343,152b9b22-ec0a-439f-93c1-2e5737cd6476
4352,Raeford Supercenter,4545 Fayetteville Rd,Raeford,NC,35.009675,-79.175234,327837f8-918a-43d5-ba7c-a011af8e7d93
4353,Hot Springs Neighborhood Market,1640 Airport Road,Hot Springs,AR,34.468587,-93.141385,91eccab4-535a-4456-8a4f-3b40c19a3aed
4354,Hot Springs Neighborhood Market,1544 Malvern Ave,Hot Springs,AR,34.494271,-93.040121,38385f9f-276b-4162-8414-59cee1a90cfa
4355,Pittsburg Neighborhood Market,1011 East Centennial Drive,Pittsburg,KS,37.38233,-94.687527,37ba208f-871c-441a-9c16-77831c240013
4356,Tucson Supercenter,2711 S. Houghton Rd,Tucson,AZ,32.190893,-110.770299,b2399ec0-a6b6-44c3-82df-71e890846870
4357,Oxford Supercenter,800 Commons Dr,Oxford,PA,39.796823,-75.979062,09c4a204-a881-4d15-a7ac-f7063355f438
4358,Ponce Supercenter,1800 Carr# 14,Ponce,PR,18.0446117,-66.577871,86ab8376-fa49-425d-9681-9f4e32e84d29
4359,Canovanas Supercenter,Wm Sc Plaza Canovanas 5802,Canovanas,PR,18.380312,-65.889788,eb238820-bc81-4329-8016-2d70dddd00f4
4360,San Juan Supercenter,701 R.h Todd,San Juan,PR,18.447647,-66.075933,3d7229ee-b987-4473-803d-612305951e69
4361,Indianapolis Neighborhood Market,5835 W. 10th St,Indianapolis,IN,39.7783555,-86.2632921,0c49f6ca-4e39-49bd-9e0f-2e791589ec49
4362,Compton Supercenter,2100 N Long Beach Blvd,Compton,CA,33.910022,-118.208176,745a077f-a4b8-493e-adbe-ab5e49a4aa0a
4363,Norman Neighborhood Market,3571 W. Rock Creek Road,Norman,OK,35.248406,-97.493277,9015aa7d-4e82-44cf-81e8-3bc74e84f19c
4364,Grand Forks Supercenter,5755 Gateway Drive,Grand Forks,ND,47.930327,-97.113369,df7eb7e0-fa14-4180-9afe-a4dc09b82e42
4365,Edinburg Supercenter,2812 S. Expressway 281,Edinburg,TX,26.271279,-98.1518,e42e70b1-7c1c-44ff-94f0-58979f7e5d26
4366,Albany Supercenter,262 Cordele Rd,Albany,GA,31.578974,-84.086699,7a8a7833-9ea1-49a9-aa7b-89bde3334568
4367,Dallas Supercenter,7075 W Wheatland Rd,Dallas,TX,32.6496506,-96.9444264,3a00d9af-f81a-4ccb-ad4d-74410812b3c9
4368,Elsa Supercenter,411 South Broadway Street,Elsa,TX,26.2874705,-97.9905849,7746585a-12e0-488b-91b3-293bbec5562e
4369,Blue Ridge Supercenter,97 Commerce Drive,Blue Ridge,GA,34.877099,-84.325777,9c7ebf21-373c-454d-991f-b424c1d7d422
4370,Martinez Neighborhood Market,3851 Evans To Locks Road,Martinez,GA,33.551564,-82.088197,27f7a1c0-dcc3-4503-aac4-9fc81b489f34
4371,Holly Springs Supercenter,2200 Holly Springs Parkway,Holly Springs,GA,34.185397,-84.50442,47b91429-0726-49be-b20b-ecbcf4c49e26
4372,Jacksonville Neighborhood Market,1650 San Pablo Rd S,Jacksonville,FL,30.318421,-81.45051,76a44443-1704-4e1b-b337-aa04b64e35ad
4373,Jacksonville Neighborhood Market,8011 Merrill Rd,Jacksonville,FL,30.353664,-81.56233,be0c922b-fc42-4b3b-bc14-e023587b907e
4374,Marietta Neighborhood Market,2909 Austell Rd Sw Suite 100,Marietta,GA,33.882577,-84.586639,d181b0c6-c652-4bf5-ad10-67fb3cc51131
4375,Jacksonville Neighborhood Market,10550 Old St. Augustine Rd,Jacksonville,FL,30.185352,-81.609265,a402620c-5ecd-4c46-bab5-e3fe9c95fb5d
4376,Fruit Cove Neighborhood Market,445 State Rd 13,Fruit Cove,FL,30.11968,-81.623988,9989d081-758a-498d-a7db-824775500870
4377,Middleburg Neighborhood Market,2570 County Road 220,Middleburg,FL,30.101031,-81.774022,029b2d13-8e62-4ffe-9d65-8eb5825068b3
4378,Dallas Supercenter,6185 Retail Rd,Dallas,TX,32.862849,-96.754838,6e37fc5b-c48d-49bd-b79a-3a087532b607
4379,Rogers Pharmacy,2708 S Rife Medical Ln Ste 110,Rogers,AR,36.3312667,-94.1548426,f5caaf5a-ab88-4edb-817c-97b9fb87048b
4380,Brandon Neighborhood Market,901 Lithia Pinecrest Rd,Brandon,FL,27.925454,-82.270175,3d0cab31-315c-474f-92ff-6b0f7efe5191
4381,Mesquite Neighborhood Market,1951 Military Parkway,Mesquite,TX,32.769394,-96.628613,97648e6f-7d84-43d0-b21e-10cbc5e44664
4382,Danville Neighborhood Market,211 Nor Dan Dr Unit 1010,Danville,VA,36.627419,-79.399419,66a4de03-7bcb-4132-afdf-0e3a73bce6ce
4383,Pueblo Neighborhood Market,2730 S. Prairie Ave.,Pueblo,CO,38.219917,-104.641619,e5544b52-3f6e-4efd-b6fd-58bded7328d7
4384,Largo Neighborhood Market,13817 Walsingham Rd,Largo,FL,27.881763,-82.830042,e8526868-d79d-4404-b15a-d585ea9afe73
4385,Rogers Neighborhood Market,5000 Pauline Whitaker Parkway,Rogers,AR,36.2955619,-94.185901,7f4f0285-37c9-406f-82be-fe174aa88132
4386,Mandeville Neighborhood Market,3009 E Causeway Approach,Mandeville,LA,30.372529,-90.077311,5d63971b-90cd-4cd4-b682-f1fe930095b9
4387,Medford Supercenter,3615 Crater Lake Hwy,Medford,OR,42.367014,-122.859606,ff69c22a-f3f8-4f43-bb37-15051020b9a7
4388,Owasso Neighborhood Market,12912 E 86th St N,Owasso,OK,36.276615,-95.828725,8e24c598-b87a-4ab0-84f5-a01eb4941bd9
4389,Southgate Supercenter,14900 Dix Toledo Rd,Southgate,MI,42.20161,-83.210725,5acb9286-8360-4c0f-963b-a119d01e511e
4390,Cave Creek Supercenter,34399 N Cave Creek Rd,Cave Creek,AZ,33.796641,-111.962216,03153c2b-a33e-460f-8ac1-48e3631f11dd
4391,Meridian Supercenter,5001 N. Ten Mile Rd.,Meridian,ID,43.650236,-116.436338,84478e70-ce0d-40b0-ab93-23975f901d10
4392,Patterson Supercenter,1030 Sperry Ave,Patterson,CA,37.462266,-121.142722,188fce08-cd92-4643-937b-db225f1b1bde
4393,Niceville Supercenter,1300 John Sims Pkwy E,Niceville,FL,30.517349,-86.460288,2eeb5905-e19e-4bbe-ae1f-9471716acde5
4394,Kissimmee Neighborhood Market,3183 W Vine St,Kissimmee,FL,28.306616,-81.435215,f3a25a8b-a919-4507-91b9-270af3207752
4395,Livonia Supercenter,29574 7 Mile Rd,Livonia,MI,42.430649,-83.339865,e068ff2d-6de2-4802-8a29-491155ac570f
4396,Greenville Supercenter,4600 E. 10th St,Greenville,NC,35.580506,-77.3060069,62a28dfc-9cb7-4e0f-a818-e372499faa1b
4397,Longview Supercenter,3715 Ocean Beach Hwy 2,Longview,WA,46.153058,-122.983947,8c8455a7-3d5a-4f89-aa92-7fa5163cbf87
4398,Elk Grove Store,10075 Bruceville Rd,Elk Grove,CA,38.391338,-121.41621,2453bd45-1a66-4ae5-87da-e7b5af7d3c91
4399,Powhatan Supercenter,1950 Anderson Hwy,Powhatan,VA,37.514563,-77.7760349,d177ec41-f8d4-4b8a-af04-714872554ca3
4400,Westerville Supercenter,50 E Schrock Rd,Westerville,OH,40.11134,-82.924041,4e18c069-b883-41c5-90c0-9978f82b9003
4401,Tucson Supercenter,9260 S. Houghton Rd,Tucson,AZ,32.084845,-110.776057,273518c9-b6d9-40d7-a684-bcbe0156b96b
4402,Gardnerville Supercenter,1511 Grant St,Gardnerville,NV,38.923919,-119.721182,43945151-1a03-464f-8855-2bcb3e881064
4403,Wichita Neighborhood Market,10550 W Central Ave,Wichita,KS,37.695454,-97.4646,877475ce-bb42-4488-87ef-0f9c518883d3
4404,Wasco Supercenter,401 N. Central Avenue,Wasco,CA,35.604134,-119.359522,5ee21177-1eef-4160-8584-6eb9063ce687
4405,Midwest City Neighborhood Market,7520 E Reno Ave,Midwest City,OK,35.462588,-97.389579,5c58d748-f4dd-45c6-bc74-c331521c1145
4406,Frisco Supercenter,8555 Preston Rd,Frisco,TX,33.147193,-96.80786,a505887e-9ecd-4c50-ab8c-3c2076252df8
4407,Bayonne Supercenter,500 Bayonne Crossing Way,Bayonne,NJ,40.659918,-74.106726,5a9cc14c-76d4-4736-a365-103c1d0062ad
4408,Moscow Supercenter,2470 West Pullman Road 2,Moscow,ID,46.734632,-117.035716,78c0a9b4-ae3c-46d4-b107-6a4ea18e678e
4409,Orlando Supercenter,5734 S. Orange Blossom Trl,Orlando,FL,28.474913,-81.399118,d39132a6-f0e2-447b-89a1-04b7b2d5f2cd
4410,Torrance Store,22015 Hawthorne Blvd,Torrance,CA,33.827786,-118.353381,04e9a89b-151c-4098-8698-81202a0f3843
4411,Orlando Neighborhood Market,12550 S Orange Blossom Trl,Orlando,FL,28.382506,-81.406268,bc4dad9f-228a-4ae0-910e-04d8a72e5b84
4412,Dunedin Neighborhood Market,2102 Main St,Dunedin,FL,28.020537,-82.750482,c4c1682e-f92a-4b07-a689-812a1cc3770a
4413,Santa Rosa Beach Supercenter,6712 Us Highway 98 W,Santa Rosa Beach,FL,30.37713,-86.288932,cd85db31-ddd4-4564-839f-d6968e4aa60c
4414,Springfield Supercenter,400 S State Rd,Springfield,PA,39.938993,-75.356285,5ec3ecd6-b052-47c8-89d2-170a142b29a0
4415,Fairfax Supercenter,11181 Lee Hwy,Fairfax,VA,38.849747,-77.331973,008b5e84-d039-47c7-aa30-b8ac448e1cbf
4416,Spokane Valley Supercenter,5025 E Sprague Ave,Spokane Valley,WA,47.6584886,-117.3377956,b1abffbd-def6-439e-a757-33a1460ba409
4417,San Jose Supercenter,5095 Almaden Expy,San Jose,CA,37.255456,-121.880176,dd799faf-9481-4cf2-82c6-eb75bddefdcc
4418,Huntersville Supercenter,11145 Bryton Town Center Dr,Huntersville,NC,35.370978,-80.827787,aaac6bb0-92b0-4308-8532-cd2ffd5a9690
4419,Camp Hill Supercenter,3400 Hartzdale Drive,Camp Hill,PA,40.224885,-76.928412,a7ba3b91-9ea9-412e-8292-c1a67f67658f
4420,Palm Springs Supercenter,2765 10th Ave N,Palm Springs,FL,26.6309088,-80.0838658,3d44ef2f-c7f1-4d7a-83a1-7342dbe479ac
4421,Dallas Supercenter,9410 Webb Chapel Rd,Dallas,TX,32.862217,-96.856976,85a35e82-b682-42ae-9b2e-c79143e4d5fc
4422,Encinitas Supercenter,1550 Leucadia Blvd,Encinitas,CA,33.069254,-117.266426,b1c6a0a6-b02d-46f8-b216-908f9bffd0ce
4423,Atwater Supercenter,800 Commerce Ave,Atwater,CA,37.340296,-120.609275,ef33103b-bea2-4da0-a1d9-1ab659659ec7
4424,Philadelphia Supercenter,2200 Wheatsheaf Ln,Philadelphia,PA,39.999062,-75.091761,7ab52c43-3602-4191-8039-d739cc943d9b
4425,Oviedo Supercenter,5511 Deep Lake Rd,Oviedo,FL,28.617165,-81.260129,9cd5136f-d0fd-45ce-a1d4-d009caa74068
4426,Corpus Christi Supercenter,6101 Saratoga Rd,Corpus Christi,TX,27.679204,-97.37517,6a2e1003-841a-4113-8b8d-d638da4c0700
4427,Novi Supercenter,26090 Ingersol Dr,Novi,MI,42.482114,-83.4707493,1fe8b42b-4dfc-41e4-ba23-78277af9715f
4428,Portland Supercenter,1123 Hayden Meadows Drive,Portland,OR,45.595564,-122.679409,465f8104-c9ed-4617-9c26-9068810bbbaa
4429,Phenix City Neighborhood Market,3864 Us Highway 80 W,Phenix City,AL,32.46981,-85.083086,dc89fb1b-563b-417a-8dcb-e77b83920fed
4430,Columbus Neighborhood Market,4909 Buena Vista Rd,Columbus,GA,32.468844,-84.910145,0cacb3bf-b203-4653-9c32-f6f9833e0a3e
4431,Sevierville Neighborhood Market,1185 Dolly Parton Pkwy,Sevierville,TN,35.862115,-83.529854,7d0d1cb7-d021-4fd6-b28f-bcc7cdcfe6d0
4432,Boynton Beach Supercenter,3625 S Federal Hwy,Boynton Beach,FL,26.492794,-80.063877,16e032f5-725b-42bc-98f9-d3539213b180
4433,Thornton Pickup only,1650 E. 104th Avenue,Thornton,CO,39.884516,-104.966322,16fb41df-884c-4d18-b662-def54e3ad806
4434,Myrtle Beach Neighborhood Market,3650 Walton Drive,Myrtle Beach,SC,33.683485,-78.957319,86c9f767-cb7a-425e-a51a-7f8f6260ba3f
4435,Miami Supercenter,21151 S Dixie Hwy,Miami,FL,25.570918,-80.376101,cbef27f1-8c5c-4172-9a8b-604c9c8fa2cd
4436,Florissant Supercenter,3390 N Highway 67,Florissant,MO,38.8111037,-90.2925148,de8c35a8-afde-4d04-b5c3-90e652cfee96
4437,Virginia Beach Supercenter,546 First Colonial Road,Virginia Beach,VA,36.847074,-76.018944,dfe4c249-b6b5-4c75-aa42-4200479ca782
4438,Battle Ground Supercenter,1201 Sw 13th Avenue,Battle Ground,WA,45.772387,-122.549467,24b11389-3b79-4b69-8d52-ce22bd5829bf
4439,Dallas Supercenter,13739 N Central Expy,Dallas,TX,32.936903,-96.752775,62b4b52d-2d1e-4f8c-9abb-7e06e62800d9
4440,Anaheim Supercenter,88 E Orangethorpe Ave,Anaheim,CA,33.857602,-117.918796,4b872e99-52c8-42ac-aa28-543588bd5580
4441,Huntsville Neighborhood Market,2305 Jordan Ln Sw,Huntsville,AL,34.713602,-86.624894,51eea06f-efee-4f23-8c9d-d166630ec2ea
4442,Pembroke Pines Supercenter,12800 Pines Blvd,Pembroke Pines,FL,26.0053,-80.3183,337561cc-403d-4b97-bd54-9ab0a210b83a
4443,Tigard Supercenter,7600 Sw Dartmouth St.,Tigard,OR,45.4316286,-122.7551918,712cb302-708c-4055-9307-ea5664407e96
4444,Bellevue Store,12620 Se 41st Pl,Bellevue,WA,47.572888,-122.172531,ce5a3245-2dbd-4005-80cc-e9b0609c936c
4445,Washington Supercenter,99 H Street Nw,Washington,DC,38.900475,-77.011954,315a1747-c241-4a73-932c-dd394e1b5c13
4446,El Paso Supercenter,5631 Dyer St,El Paso,TX,31.829155,-106.447104,28acaf62-05f1-42eb-baaa-6cafc44d76d8
4447,San Diego Store,575 Saturn Blvd,San Diego,CA,32.586939,-117.08928,b54e93b8-bbbf-465c-a0e7-75e448085c4c
4448,Hialeah Neighborhood Market,400 W 49th St,Hialeah,FL,25.866091,-80.291605,0460215f-0da9-43b4-8e64-7378587a22c8
4449,Vienna Supercenter,1500 B Cornerside Blvd,Vienna,VA,38.9296,-77.245276,706cd67c-bcff-4114-a405-0f98c2959408
4450,West Covina Supercenter,"2753 E. Eastland Center Dr, Ste 5555",West Covina,CA,34.073315,-117.886899,787c3e31-a3aa-43da-ba19-b28dd939aeb8
4451,Visalia Supercenter,3750 S Mooney Blvd,Visalia,CA,36.296665,-119.310199,4148889c-3074-412d-8c70-fef600b1738f
4452,Lakeside Supercenter,5957 W. 44th Ave,Lakeside,CO,39.779213,-105.061212,cb10ecdb-3ce2-4934-8b2e-990e91850d78
4453,Socorro Neighborhood Market,10301 Alameda Ave,Socorro,TX,31.654859,-106.288423,47ec9d10-f2b9-4c0c-bea2-64e070448f17
4454,Houston Supercenter,111 Yale St,Houston,TX,29.7728201,-95.401322,860324be-a854-4d00-9cd5-ab9aae56bd4b
4455,Flower Mound Neighborhood Market,2800 Flower Mound Rd,Flower Mound,TX,33.016016,-97.071956,44438995-82c9-44ec-9e08-df7f3c10ab72
4456,Tampa Supercenter,1720 E Hillsborough Ave,Tampa,FL,27.996875,-82.439696,1d318d24-f191-44b7-aa87-5ca2211b582d
4457,El Paso Neighborhood Market,4716 Hondo Pass Dr,El Paso,TX,31.869188,-106.432354,b188d581-94a4-4755-8b11-33fd86a2d13a
4458,Washington Supercenter,5929 Georgia Ave Nw,Washington,DC,38.962066,-77.027284,65d5b76d-ba66-47a6-a674-400345db4579
4459,Chicago Supercenter,10900 S. Doty Avenue,Chicago,IL,41.696631,-87.599021,01eb91cc-7a7e-4dbc-8104-50e8086657a3
4460,Chantilly Supercenter,4368 Chantilly Shopping Center Dr,Chantilly,VA,38.889104,-77.443029,1696b2ff-ed96-4df0-ba8b-bb08db3bed5b
4461,Blaine Supercenter,11505 Ulysses St Ne,Blaine,MN,45.1797455,-93.2390135,e7986f1c-b8bb-41fe-aa18-12f78421d879
4462,Burnsville Supercenter,12200 River Ridge Blvd,Burnsville,MN,44.781099,-93.286082,e7b70ecd-7163-42de-a3da-97861ace3ba0
4463,Carmichael Neighborhood Market,6005 Madison Ave,Carmichael,CA,38.6625991,-121.3249003,1aa4bc8a-db0f-4ad9-b938-311bc53b9152
4464,Lincoln Neighborhood Market,255 Lincoln Blvd,Lincoln,CA,38.888601,-121.291797,0f0eea99-f6d7-463c-9662-1032d96a9078
4465,Granite Bay Neighborhood Market,4080 Douglas Blvd,Granite Bay,CA,38.742435,-121.224989,3bc29200-b096-4ae6-b6af-7f7ce1cf6755
4466,Orlando Neighborhood Market,2271 N. Semoran Blvd,Orlando,FL,28.576341,-81.3086112,48ada5e3-fbf0-4e5a-8746-9358a1febd76
4467,Sacramento Neighborhood Market,2700 Marconi Ave,Sacramento,CA,38.616999,-121.39903,74c0fc05-111d-425c-bbff-1206d4be422f
4468,Royse City Supercenter,494 W. Interstate 30,Royse City,TX,32.9648717,-96.3425268,aab2638f-5612-4031-8b4b-1b5e797da508
4469,Wichita Neighborhood Market,2111 N Amidon Ave,Wichita,KS,37.721641,-97.364804,1c633809-cde2-4629-9582-147df620456c
4470,Wichita Neighborhood Market,3137 S Seneca St,Wichita,KS,37.638013,-97.35433,cc3deaf4-30c3-4302-8565-509091d76944
4471,Lakeville Supercenter,20710 Keokuk Ave,Lakeville,MN,44.6504,-93.297113,a9f8dc53-f888-4926-ac2f-7b44f7d0c264
4472,West Linn Neighborhood Market,19133 Willamette Dr,West Linn,OR,45.386319,-122.64195,382f9af6-084a-4c6e-934c-35fc7b685cb3
4473,Orlando Pharmacy,9600 Parksouth Court,Orlando,FL,28.428206,-81.414975,03864646-638a-4866-bfc1-43763f600a3e
4474,Escondido Store,1330 East Grand Avenue,Escondido,CA,33.130137,-117.062977,31b2e2e6-60c8-4cc5-bb9a-03a6c65fe51a
4475,Wylie Neighborhood Market,1400 Mccreary Road,Wylie,TX,33.034312,-96.593446,a3918b1d-5a74-4cb8-b9bb-073a4b9467ac
4476,Mcallen Neighborhood Market,800 East Nolana Ave,Mcallen,TX,26.236042,-98.205346,493ba5da-3daa-4a9d-b962-9f41dbdbc317
4477,Beaverton Neighborhood Market,17275 Nw Cornell Rd,Beaverton,OR,45.535437,-122.852691,d4a808f0-d762-4e4f-8292-f4feddf58fd2
4478,Weslaco Neighborhood Market,1600 S Texas Blvd,Weslaco,TX,26.142036,-97.99158,0fdb735b-f93f-4159-af9f-0d0b33aba5a6
4479,Gulfport Neighborhood Market,1733 East Pass Road,Gulfport,MS,30.399387,-89.019442,ce4b855f-0a93-4c53-a1bd-96eef620d5cb
4480,Diberville Neighborhood Market,10290 D'iberville Rd,Diberville,MS,30.436819,-88.891715,8ca2b697-6634-496d-abbb-88e631e91de1
4481,Tulsa Neighborhood Market,3139 S Harvard Ave E,Tulsa,OK,36.117453,-95.938605,5393f43e-c305-41eb-b9b0-0fab9d5bb901
4482,Des Plaines Neighborhood Market,727 W. Golf Road,Des Plaines,IL,42.04599,-87.938222,61db2a9e-86cd-4d5f-8172-745306acfce3
4483,Robertsdale Supercenter,21141 State Hwy 59,Robertsdale,AL,30.532086,-87.711089,5ee6b924-abdb-4699-8461-321c65a01e7d
4484,Kansas City Neighborhood Market,2300 Metropolitan Avenue,Kansas City,KS,39.0747105,-94.6559528,8c76dee2-262a-4757-b2d5-677b1eaedff1
4485,Greensboro Neighborhood Market,5611 W. Friendly Avenue,Greensboro,NC,36.0877111,-79.886256,6a370cf9-3c0c-4acf-a1d7-af9c558df6e4
4486,Summerville Neighborhood Market,10635 Dorchester Road,Summerville,SC,32.9673153,-80.2036081,3842e144-180b-4f16-8911-20c1afaf9a1f
4487,Aurora Neighborhood Market,10400 E Colfax Avenue,Aurora,CO,39.739322,-104.867555,8093fdaa-c524-46dc-8459-b3bacfc74c06
4488,Labelle Supercenter,1951 W Hickpochee Ave,Labelle,FL,26.739973,-81.465424,d63d55f4-d5ed-4838-ac0e-d9c86191410b
4489,Westminster Neighborhood Market,7170 N Federal Blvd,Westminster,CO,39.826783,-105.02339,e42203b7-dbcd-49c6-b91d-268564f25855
4490,Spring Hill Neighborhood Market,14344 Spring Hill Drive,Spring Hill,FL,28.476743,-82.485802,0993fe66-c4c5-463d-b9a2-00531829b9e0
4491,Virginia Beach Neighborhood Market,1832 Kempsville Road,Virginia Beach,VA,36.780597,-76.189303,098f583b-599c-4f7a-93f2-13ad8bd10864
4492,Charlotte Neighborhood Market,11530 N Tryon St,Charlotte,NC,35.334147,-80.712497,202c6608-8a11-40dd-a018-af1acb23ecf6
4493,Clemmons Neighborhood Market,3633 Clemmons Road,Clemmons,NC,36.0208758,-80.3802065,0ec63d56-5d68-47a2-a7b6-4a148cc28882
4494,Winston Salem Neighborhood Market,5039 University Pkwy,Winston Salem,NC,36.1607901,-80.2768044,23fdeb9e-6001-4f6c-abae-b5890b527491
4495,Winston Salem Neighborhood Market,180 Harvey Street,Winston Salem,NC,36.0862535,-80.2941906,60586a85-646b-4535-825f-bf5f36ec498f
4496,Killeen Supercenter,3404 West Stan Schlueter Loop,Killeen,TX,31.083227,-97.787378,c342fff8-5edf-4687-9746-c59659fc66b3
4497,Gulfport Neighborhood Market,11333 Highway 49,Gulfport,MS,30.4513993,-89.1015216,23b6f56e-12b4-4ed6-a30e-d85f768fa316
4498,Morristown Supercenter,4331 W. Andrew Johnson Highway,Morristown,TN,36.190606,-83.357186,7ad82a9d-2875-48fe-970a-5d167b728d82
4499,Topeka Supercenter,2630 Se California Avenue,Topeka,KS,39.020302,-95.648144,65f22ca7-d38a-4670-9aa5-70409a76dcae
4500,Indianapolis Neighborhood Market,5550 Fall Creek Parkway N Dr.,Indianapolis,IN,39.853829,-86.084443,e1f9182f-4b2b-4a50-aa81-aa103f124dec
4501,Deltona Neighborhood Market,1569 Saxon Boulevard,Deltona,FL,28.906876,-81.245296,b193c2b6-fbfe-415c-aae4-7d592bed6b44
4502,Bluffton Supercenter,4 Bluffton Rd,Bluffton,SC,32.259965,-80.854194,fae09cd9-8284-4b78-9413-62ba90de1564
4503,Brown Deer Supercenter,6300 W Brown Deer Rd,Brown Deer,WI,43.179211,-87.988185,3348d427-b289-4c37-a550-1d7f2f54873c
4504,Harker Heights Neighborhood Market,960 East Fm 2410,Harker Heights,TX,31.0554173,-97.6560581,b6518ad6-8e90-40dd-aad1-616f5440feb5
4505,Byram Supercenter,131 Handley Boulevard,Byram,MS,32.185505,-90.264498,3d7cb944-aa51-428f-91e2-f79990fbf3b5
4506,Tyler Supercenter,450 S Southeast Loop 323,Tyler,TX,32.3464,-95.2656,2a1a6e77-69e4-4115-96e9-d37ffc2e3a0f
4507,Plainfield Neighborhood Market,900 West Main Street,Plainfield,IN,39.699876,-86.4169154,af770001-746f-4802-946c-2811eb783d1f
4508,Phoenix Supercenter,9600 N Metro Pkwy W,Phoenix,AZ,33.573469,-112.121213,f1fedaae-6ad7-4232-8baf-d82928ce587d
4509,Chandler Supercenter,3460 W. Chandler Boulevard,Chandler,AZ,33.3078755,-111.9016321,22f0839f-e26a-422a-beba-0088f7d07ada
4510,Danville Supercenter,1894 Ridge Avenue,Danville,IN,39.759267,-86.489263,dafb6cd3-fbda-4f27-b73c-58b09db4c5e7
4511,Independence Neighborhood Market,3411 S. Noland Road,Independence,MO,39.058207,-94.413667,94ac52de-e1ff-4831-ab73-a4bff5338ce1
4512,Sacramento Neighborhood Market,4420 Florin Rd,Sacramento,CA,38.494354,-121.454151,51a85676-5b9c-411b-8c58-c37f9f8eddde
4513,Pensacola Neighborhood Market,9301 Pine Forest Road,Pensacola,FL,30.532744,-87.3145137,591d223c-887a-447d-8342-3187be34252c
4514,Tampa Neighborhood Market,4525 Gunn Hwy,Tampa,FL,28.0496322,-82.5179737,12f595e1-a062-4a93-8cac-bb2880e8cdc2
4515,Virginia Beach Neighborhood Market,2864 Virginia Beach Boulevard,Virginia Beach,VA,36.845741,-76.071246,29ac0f15-6e14-4d3e-adf4-84547a94f7e3
4516,North Augusta Supercenter,1041 Edgefield Rd,North Augusta,SC,33.57249,-81.935064,28227685-3856-4557-9903-fca1a3e46aca
4517,Slidell Neighborhood Market,637 Robert Blvd,Slidell,LA,30.298111,-89.7622381,15f65b02-1854-4133-a938-f13e9ca230b9
4518,Lake Charles Neighborhood Market,2011 Ryan St,Lake Charles,LA,30.212765,-93.218393,456db391-f001-4cb3-883d-67c9faa9e642
4519,Topeka Neighborhood Market,335 Sw Macvicar Avenue,Topeka,KS,39.0600431,-95.7083932,64f2f691-ebd0-4679-bd16-3023e1c93f87
4520,New Caney Supercenter,20310 Us 59,New Caney,TX,30.152304,-95.221042,1122597a-fa77-4c54-8720-09d524b79272
4521,Concord Neighborhood Market,3905 Concord Parkway S,Concord,NC,35.366608,-80.665968,fc326906-fb97-439f-8a89-caef9ec2caf3
4522,Richland Hills Neighborhood Market,6604 Blvd.26,Richland Hills,TX,32.813637,-97.239326,c7a182e9-ce53-407f-a136-995c3f479189
4523,El Paso Neighborhood Market,10840 Martin Luther King Jr Boulevard,El Paso,TX,31.926211,-106.440485,46936eb0-7a47-4471-8caa-711e765f1cb8
4524,Slidell Neighborhood Market,3130 Pontchatrain Drive,Slidell,LA,30.260779,-89.783993,eab2db20-f48b-4d30-9928-0c59e1382445
4525,Savannah Pharmacy,251 Robert B Miller Rd,Savannah,GA,32.127124,-81.184185,28bba314-0c1f-4a5a-8f39-97367dc8e966
4526,Lake Charles Neighborhood Market,260 Sam Houston Jones Parkway,Lake Charles,LA,30.3021097,-93.1993259,071ca260-90b0-4f48-9358-65e4a083ea36
4527,Valdosta Neighborhood Market,4196 Bemiss Rd,Valdosta,GA,30.91561,-83.257543,6f3d80bd-969f-40ad-8727-9b2cd48b467c
4528,Mcallen Neighborhood Market,5700 N 23rd Street,Mcallen,TX,26.256318,-98.235897,51fb5126-fba2-443c-ac9b-46f1d6956129
4529,Norfolk Neighborhood Market,3350 E Princess Anne Road,Norfolk,VA,36.863511,-76.24621,b1bead1f-2e93-4cb1-8743-05afbcdb9eb6
4530,King Supercenter,204 Ingram Dr,King,NC,36.264172,-80.365806,1f85d5bf-6cea-49bd-8d39-aec384ecd45e
4531,El Paso Neighborhood Market,3590 N. Zaragoza Road,El Paso,TX,31.79581,-106.229737,7db9977e-54ce-4232-be4c-a64177aaad0d
